-20.61492346,-18.03268558,18.45673392,15.59578927,-1.143878598,18.20532828,-21.89449576,1.303342424,-1.142525016,-26.01333554,23.71195973,-9.47556857,-31.21895693,2.108670207,-17.26518499,-1.691380133,23.5446996,-29.92226751,-12.53319484,-25.88499434,1.699705392,-9.37262194,-30.44145302,29.57586793,7.476931304,26.54724323,-16.28832091,-28.86416125,13.40886441,-23.21771132,9.825659101,12.3730504,-23.01737151,-0.394184147,-28.45163239,-12.27259145,-1.836902583,11.05353016,-10.87187153,-30.08513326,-26.30158203,8.324276988,-10.16203937,-19.76013326,-8.57510948,-11.93940516,16.91063699,4.588072795,-25.215095,-7.569573191,14.4632292,-3.996459357,-26.39242586,-2.019386302,-26.81574387,-16.14773357,-11.86253266,6.720186164,13.11984788,7.740414054,0
-3.978157775,16.89438658,23.24755382,16.6909654,-22.79505084,-16.92707127,3.033043298,-22.46691275,-21.56377875,-10.78441965,26.02832059,16.68725245,-21.98978613,21.19941526,-25.56838975,12.58776323,-25.21648092,-21.33518985,9.85660822,-20.47510566,-29.94645288,-15.89937626,13.00434401,28.82502655,-15.86662802,9.379554115,-1.03769479,27.24120761,8.021059121,11.95835987,-12.590495,-17.28944536,-6.175699282,-28.3809045,4.106759788,1.176105444,3.196600838,-17.66967351,27.39729644,6.453610909,13.00617122,20.11954146,-14.94361278,-18.41653963,-9.387298743,-1.588282059,-3.429623083,2.627836881,11.73851688,-21.61175583,20.76767576,-3.737863736,11.5870524,3.721023207,17.56896092,17.68776308,17.41001676,-6.318386509,-8.891654576,-11.42667245,0
1.995672777,-18.77353025,26.79599843,-29.69969579,12.03033867,-3.396556014,-6.712604222,-32.2597097,12.50507828,-30.72829754,-0.516812878,22.32303644,0.636781577,-0.213333047,18.38773821,-17.4223894,-5.982592872,-0.27362442,2.278019498,3.373446281,-23.24868122,-29.56472028,-5.364184136,27.47408242,-2.033135959,7.970822287,-3.64165879,-5.257065963,-23.14517215,5.090008565,-11.67717357,18.46139007,-29.6910406,-18.48040846,-5.484464324,-30.0052519,-6.909573362,-9.864088069,23.87442358,-7.772463068,-22.45525765,-9.051448207,17.00143412,-8.635208152,20.42119176,-18.17462772,-6.569395745,-19.3873311,-5.441639127,12.3716478,21.88918688,3.358796202,23.66295029,6.956850355,6.845498018,-6.649735084,18.07728009,-7.832174421,6.589804041,18.69248607,0
-9.155598505,21.18497048,24.59309884,14.02885654,-8.964831162,12.49309613,4.724324315,22.49158697,-25.75758047,28.70831961,21.84446864,-29.76346949,16.7868124,6.278658427,-17.86594643,-8.426419863,-22.94906609,12.51430971,-11.69609557,10.1937812,-8.601449925,1.979433738,3.44293619,28.40503156,21.20248339,-24.35400687,2.15412149,1.806419523,15.62825763,9.449418735,17.01875063,28.06925987,-19.88431923,20.36410943,12.53236069,-23.9563033,-17.29545929,0.051730697,10.29476758,-10.25107704,12.99096199,-24.26549688,-23.61046552,22.90353423,-17.70163094,24.00918977,3.357702972,-7.415419658,-20.46982634,-13.86066442,-27.38209922,21.04730066,1.053430135,-29.71847153,10.58931758,-4.765157541,13.25736698,-15.39166553,16.35926767,-20.09652783,0
-28.96506304,-24.00466902,0.604179434,-19.44869554,-15.59343959,-6.244295132,2.028599204,-14.40031004,-20.02276387,-6.817661769,1.237694161,-27.33832618,0.042922016,-11.39033546,22.93256249,1.233832251,13.62250035,-17.74528277,-30.28930475,-11.10825383,-4.885638899,-6.480418422,-13.84545101,21.61905225,-18.00032444,-25.55999051,-12.30882426,2.757232677,14.77280836,-1.761968001,5.573576004,-21.77427694,24.59932326,21.40140215,15.94936311,1.325583274,-27.47139699,12.40009293,-20.88945674,-7.648311053,4.7954605,-26.68693191,1.744064954,-2.642751887,7.773025301,5.130148815,-11.52982835,4.085427015,6.131471465,-22.98376736,-11.34017839,4.608009872,2.043160128,12.98020112,-14.04910572,19.04769979,27.48589232,-0.836529106,-25.5215382,27.84579537,0
-5.582937187,15.41450522,23.31812125,14.43833216,-22.67785903,-17.5550781,2.128901604,-24.27337731,-23.18255442,-11.7910379,25.43586752,15.70685447,-24.29485209,20.64779318,-27.40351074,11.81875696,-26.71276815,-21.94793611,7.769615548,-21.23951947,-30.47498112,-16.58719325,11.53421009,27.52490673,-15.21158352,8.466794412,-1.221274757,27.7102728,4.758384382,9.953385454,-15.17264707,-18.53076623,-6.784275617,-28.65098081,1.839866964,1.364186683,3.791365281,-18.63685607,23.95782098,4.936324205,13.89503602,19.64762187,-16.53779984,-19.58738009,-9.097518817,-2.275278731,-3.566967416,-0.137106839,11.41089089,-23.82629633,19.9638647,-4.524317072,11.63641589,2.682271308,14.73406437,15.06788712,15.9155417,-8.336203553,-7.625290446,-11.67751127,0
-22.49050825,29.99685399,5.433739569,-4.712322906,11.21680977,10.48633172,0.103358856,11.09695851,-15.82660865,13.56270036,7.901685917,-22.6346245,20.359127,-7.544465086,-16.09140883,27.39886758,-6.287884333,24.73843174,13.13272149,20.50347584,20.65418564,11.48320968,-17.96417928,24.71615068,-6.569258809,-5.650433735,20.12392774,-6.974395332,-1.587775207,26.93893448,18.44673108,-9.493969475,29.67622555,16.85861789,9.010363978,7.428430486,-28.15679341,-24.64943747,25.44971163,31.11085785,0.359584355,4.317582345,22.93819718,-8.206143313,14.61240591,-16.44570164,-11.74877736,31.76778927,-13.59458495,-8.596395148,23.94394493,-16.7490809,32.95170053,26.3205663,-22.00564922,31.51104036,-15.98833443,-13.09086128,22.10939738,30.706167,0
0.702227235,-15.6302539,25.0817571,-30.20277914,13.56076544,-2.704212338,-5.188515252,-30.15117299,13.76103727,-29.31823767,0.035952136,22.36578908,0.391582399,0.696374102,19.86191787,-16.96229524,-5.545431037,0.015767373,0.414795439,2.652619953,-22.50911275,-28.12161104,-3.76588931,28.24650035,-0.968368604,9.329516489,-2.360691594,-5.589109109,-22.53493389,5.9820339,-10.95643266,18.6235878,-29.47206856,-17.58942948,-3.630883508,-30.57046956,-5.995226097,-7.638299759,23.56362488,-8.361206759,-23.06237559,-8.632984724,18.40059193,-8.019118319,21.80150979,-19.28293764,-6.452352389,-16.8591592,-5.260863213,12.30232768,23.19812936,5.753310538,22.44441724,7.271734409,6.448632283,-6.735606076,19.04443327,-6.48608743,7.310644487,20.91666738,0
-28.14159049,-3.70842427,15.31717748,9.669606077,-18.01751562,18.51069967,-22.69973565,26.38224877,18.12203733,23.46531645,-13.62505229,-16.27046794,-27.84830052,-11.77617698,-20.08332298,-10.16909853,-2.500168429,-2.406405368,2.70667616,20.57675175,-14.041495,13.14396708,3.803561378,-15.30195707,12.27886093,-5.585539105,-8.1435895,-25.67899609,15.43344374,0.95247171,26.07770293,27.14615715,4.755695075,-21.41744664,-20.49288725,13.64127032,-13.84590306,-21.03949034,-27.15471924,-13.98841795,-28.47324314,15.62946042,-27.23554341,-18.70704887,0.129002597,27.97686466,-21.77181608,-21.04404308,-8.016810915,2.73911918,10.85527834,10.79586323,18.95536211,-21.99151527,-16.0467475,-27.21126828,27.7718552,-3.799582045,19.24754801,-15.29911964,0
-26.62692216,25.54057244,1.950121654,-9.160760501,10.14580707,5.113357672,-3.338797951,8.122432004,-20.67465154,11.98485783,4.940768928,-26.62696898,16.90167873,-11.78274635,-19.40698342,24.84449354,-8.328646366,20.53293333,12.72433534,17.26225587,17.64220724,8.0350379,-22.08677153,23.60340511,-9.292928473,-7.879712274,19.01008402,-11.85094831,-2.668068565,24.16315578,17.2991074,-12.30879148,26.06862102,14.88816189,4.739094913,6.634618496,-29.39445917,-25.47153693,22.58538771,28.54734759,-0.361014121,2.135555948,20.10330798,-12.45553636,12.27505519,-17.53482766,-15.12385214,30.19463268,-15.13984237,-11.55976901,20.07275892,-19.32639092,28.57879459,23.32671734,-25.70042456,27.4472546,-19.5273905,-15.13102366,19.6559789,27.82425424,0
