1.032274702,7.786952508,4.691442524,-4.415531098,-7.658151583,-3.89508383,-6.636505422,1.755705232,-2.982942913,9.344780364,-8.529797798,1.985474737,1.749807104,8.975872993,2.91775543,9.494909808,8.380589732,2.05672053,-8.894331349,-9.717687575,5.433720742,-0.942798708,-0.343066656,-6.399408612,5.605879589,5.807953454,-8.025534769,-0.281745828,2.218686607,5.047663339,-1.27105796,-3.731846309,3.597017631,6.4041654,-6.125906321,8.434471479,-1.563179373,7.241342831,-4.293481177,-2.769499685,2.798965098,10.7794611,3.123382058,4.251255505,3.054529024,-8.546297046,-1.107225789,3.1522925,-4.083341657,-0.770204014,-2.023513718,-0.463223364,-5.777964738,8.708128818,2.179807126,-4.767240183,1.455996635,4.369027372,-3.708821762,0.951369733,0
3.476671478,8.246624024,4.988408026,-3.373038225,-4.542398069,-0.540326062,-6.772844734,5.210477202,-1.406312731,9.831128409,-8.584053159,1.16291214,3.931765278,10.62070818,4.500336584,10.03022364,9.4024202,3.740442468,-6.315183624,-7.037324794,6.575505793,0.7178283,0.747392203,-6.158774454,5.575524755,6.574857049,-5.730765481,1.363699228,3.344763542,5.417803496,-0.052774046,-0.994645295,3.547518771,7.247262437,-5.28245204,8.665241499,0.191528418,9.289584772,-3.891020502,-1.096723471,5.621776977,10.18907814,2.908102876,6.600211836,3.397579935,-8.036358728,-0.783876548,3.657322804,-3.609849562,0.431834518,-3.11176296,0.278800125,-4.938588932,10.63151423,2.610870249,-3.886476248,0.760290995,4.532318988,-1.94936646,2.846627498,0
0.478405476,9.976577817,4.319717994,-2.958785367,-5.961232666,-2.863154504,-5.962915689,3.080935888,-2.003982409,9.235046082,-9.29378513,1.078414539,4.706742342,9.769551242,2.665020637,8.795043186,9.46420909,1.822268948,-9.718845104,-8.754870786,6.289130728,1.365519978,-1.132132644,-7.733503057,6.685666064,5.713192789,-8.716194344,0.294306132,2.469920895,7.491758136,-0.275652451,-1.553449846,2.536584336,7.019583729,-6.2649813,7.740840736,-0.854233733,6.586116939,-4.664223592,-3.621314646,4.026596716,9.752938269,3.08530163,5.151898066,3.07702309,-8.677184443,0.159209603,3.045062548,-3.187708238,-0.62659848,-3.409128378,-0.559550861,-5.148907271,9.507516215,3.018401931,-6.833584825,0.758481372,4.170122998,-4.197255629,0.777809278,0
0.671797452,6.873448515,4.851449215,-4.17060793,-5.227900354,-2.115298647,-6.321445744,3.730580741,-2.533332702,8.78931972,-9.680902006,1.915415214,3.796524634,10.1830177,3.617272519,7.497918058,9.834620732,4.109596982,-8.624575742,-7.403915101,4.687669164,-0.247043556,-0.494447491,-7.124219639,5.148657746,5.837161607,-7.523285212,0.623282846,1.902267187,6.25304249,-1.333271294,-2.258916644,1.97855532,5.681794676,-7.436890812,9.122141731,0.28391844,7.105107503,-4.603125905,-2.277220395,3.663826226,9.869440408,3.169629063,5.702342976,3.248589881,-8.371122366,-2.468079799,2.944137888,-3.453812652,-0.227606924,-2.145737759,0.395670226,-6.285534347,10.73835983,3.756906011,-4.976872446,0.377872005,5.018575195,-3.567738614,2.507673513,0
2.061716504,8.784036887,5.154537589,-3.537723259,-5.605835639,-3.183186834,-5.802900081,4.415478283,-0.829326555,9.258881457,-7.270466227,1.085395482,4.169926477,11.34274816,2.794380577,9.137443024,11.0322225,3.832433595,-8.644158786,-8.356732865,5.534457777,0.462655108,-0.03521766,-7.721178158,5.119388624,5.420918447,-8.000892982,0.207230299,3.819018534,7.504357418,-2.3486962,-2.666921091,2.892110323,7.812999085,-8.388231915,8.514472561,-0.478974482,8.687054266,-2.595272661,-2.646030227,4.506997928,11.29869269,2.393568682,5.85320186,3.22096388,-8.366223093,-0.900366133,3.881381866,-4.537141944,2.006126323,-3.539305725,-0.676537662,-5.781579468,10.18575046,4.57656346,-4.872569975,2.353460826,5.400998004,-3.817991497,2.906729921,0
0.936235087,7.29700172,3.787882953,-5.098843053,-5.353504762,-2.067297474,-7.5511493,2.101620319,-2.853694501,8.514165981,-8.646050618,0.36378809,2.65427655,9.355977631,3.273039774,7.346798596,9.18609169,3.227112051,-10.04665437,-8.437988751,4.021714784,0.915667724,-2.016092642,-8.617015376,5.073459253,5.762177424,-8.948522293,-0.850114249,2.499548633,7.559402739,-2.605212573,-2.980929141,2.397275195,5.960575716,-8.375542686,7.494877298,-0.792349723,6.123003395,-4.589463413,-2.017767925,4.277211397,9.013164467,2.07251183,4.065549273,2.27773056,-9.088670519,-2.182992423,3.339587218,-2.959067492,0.556969169,-4.080051101,-0.922253819,-5.808209635,9.107934064,0.848549235,-5.856604799,0.281591528,3.120353134,-3.271796301,2.493033852,0
2.349799286,9.139363505,5.804273183,-4.008616002,-5.623131205,-1.787526776,-7.527664616,3.722928978,-2.126385179,8.319463273,-9.445510675,2.241827484,2.371957097,10.02450675,4.075395925,9.731354382,11.03925813,3.358202208,-8.004965511,-8.437448297,5.627296489,0.765033802,0.226839597,-6.673326781,5.10671014,5.200690043,-7.032693376,-0.422910444,1.620950147,5.439290722,-1.173675023,-4.004666459,3.4805562,6.357768867,-5.985177324,8.96185707,0.076879943,6.787608762,-4.440593288,-2.028227374,4.655554588,10.26909277,3.266168603,5.37100257,3.453002439,-8.447614448,-2.07046036,2.369782999,-3.202067783,1.594455354,-2.127957339,0.438630196,-6.147496955,10.78590127,2.863386245,-7.07761788,1.212904595,3.952918339,-4.164657612,1.922395112,0
0.067556542,7.498234733,2.296241147,-4.800831674,-6.95212437,-3.295570863,-6.862887562,2.746702379,-3.922642342,8.661499476,-8.967536861,0.562132966,1.803268356,9.519470144,2.418909921,8.796724872,9.000767326,2.87586421,-10.35533656,-7.880922245,4.202092608,-0.008702177,-2.236118432,-9.070378768,4.571024603,4.759578876,-8.691639259,-0.585782746,3.143203213,4.7200304,-1.59806926,-1.646831394,3.14306457,6.056426756,-7.162821788,8.363337257,-1.756151253,6.982525571,-7.108491845,-2.941297521,2.948247054,9.861953148,1.919755031,4.338792149,3.669751504,-8.287614013,-1.645775411,3.294104768,-3.980087392,-0.139794821,-2.374690259,-1.484170792,-5.426167559,8.784873554,1.069310741,-5.627323597,1.280208106,4.580016828,-3.995489645,1.223027977,0
0.773288125,6.645990561,4.308238367,-4.721681076,-8.286994549,-2.6609932,-7.890234307,1.151101995,-2.395843527,7.264472476,-10.44607076,0.015513008,3.407947037,9.904758392,3.542778553,7.881323231,9.008479988,1.466051219,-10.91968653,-8.087128919,4.575059151,-2.899492658,-2.151270781,-7.472029196,4.701978375,5.109284207,-8.699485152,-0.120037941,2.282157472,5.452830022,-2.047697806,-4.539015118,1.021828568,6.403409196,-7.196228732,7.161567136,-2.598570952,5.317016268,-6.713539474,-4.156073948,2.155075563,9.616829678,1.561588896,5.001920837,1.88100654,-9.841702232,-3.563005749,1.797117541,-4.924444207,-2.768856888,-4.122684837,-0.894460458,-7.125682455,8.59651632,2.129790014,-6.702058628,-0.119063378,1.799981928,-3.62338525,-0.0673534,0
-0.296731604,6.090543143,2.360725027,-6.249071483,-8.720790578,-3.21974027,-8.400697974,0.748765457,-5.172027186,6.109024548,-12.33248265,-1.555343855,0.890802423,5.919899759,0.756918757,6.027593259,8.207403523,0.476485769,-11.32896545,-9.006084536,2.33342406,-2.291877361,-1.381597284,-10.66672812,1.836747485,4.457250451,-8.944940588,-0.883624395,1.51571518,4.087783031,-3.130654273,-4.506451471,0.742080426,4.330969779,-8.84438265,6.246736987,-1.406556094,5.852264439,-6.267395914,-4.791992072,1.346240812,9.361792923,0.462704834,3.896553792,0.544848959,-8.293580248,-2.86784473,1.916677612,-3.385285789,-2.250279092,-5.854298036,-1.854003578,-7.277619912,7.714640867,-0.078320293,-7.345972162,-2.514821694,3.008406983,-4.751091823,1.401856607,0
